Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2018-02-16 00:00:00,88.67,138.10,23.30,23.16,46.46,NA,NA,1.49,30.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-17 00:00:00,84.96,147.33,23.67,22.97,46.64,NA,NA,1.52,30.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-18 00:00:00,79.97,134.56,22.67,23.76,46.43,NA,NA,1.44,33.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-19 00:00:00,111.86,199.28,21.66,24.38,46.04,NA,NA,1.36,36.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-20 00:00:00,113.57,221.10,23.81,23.14,46.95,NA,NA,1.53,33.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-21 00:00:00,119.12,294.26,21.66,24.49,46.15,NA,NA,1.36,37.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-22 00:00:00,126.78,177.87,23.59,23.12,46.42,NA,NA,1.51,31.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-23 00:00:00,106.93,227.81,22.71,23.90,46.61,NA,NA,1.44,35.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-24 00:00:00,115.84,238.27,21.72,24.41,46.12,NA,NA,1.37,36.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-25 00:00:00,90.03,171.98,22.49,23.86,46.32,NA,NA,1.42,34.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-26 00:00:00,51.48,89.22,24.30,23.50,47.80,NA,NA,1.53,30.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-27 00:00:00,60.63,123.64,24.11,22.82,46.93,NA,NA,1.55,30.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-02-28 00:00:00,100.96,184.61,22.39,23.88,46.27,NA,NA,1.42,34.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-01 00:00:00,90.33,172.27,22.85,23.68,46.53,NA,NA,1.45,33.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-02 00:00:00,92.24,168.19,22.16,24.17,46.34,NA,NA,1.40,35.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-03 00:00:00,70.33,131.23,24.30,22.57,46.87,NA,NA,1.56,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-04 00:00:00,56.45,127.39,25.98,21.86,47.84,NA,NA,1.69,27.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-05 00:00:00,50.03,101.81,24.12,22.81,46.93,NA,NA,1.55,30.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-06 00:00:00,51.64,99.20,23.12,23.36,46.48,NA,NA,1.47,31.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-07 00:00:00,64.03,120.08,22.92,23.54,46.46,NA,NA,1.46,32.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-08 00:00:00,62.47,190.67,21.45,24.79,46.24,NA,NA,1.35,39.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-09 00:00:00,101.58,184.57,21.65,24.49,46.14,NA,NA,1.36,36.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-10 00:00:00,55.12,103.10,23.94,22.82,46.75,NA,NA,1.54,29.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-11 00:00:00,61.04,117.97,23.44,23.21,46.65,NA,NA,1.50,31.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-12 00:00:00,77.63,141.32,23.18,23.39,46.57,NA,NA,1.48,32.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-13 00:00:00,76.11,155.31,23.76,23.11,46.88,NA,NA,1.52,31.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-14 00:00:00,61.72,176.71,25.82,21.88,47.70,NA,NA,1.68,27.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-15 00:00:00,63.91,178.05,26.32,21.53,47.85,NA,NA,1.71,25.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-16 00:00:00,72.35,160.49,23.76,23.10,46.86,NA,NA,1.52,31.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-17 00:00:00,59.52,120.92,23.17,23.44,46.60,NA,NA,1.48,32.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-18 00:00:00,56.71,NA,23.11,23.55,46.66,NA,NA,1.47,33.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-19 00:00:00,64.40,88.49,24.67,22.63,47.30,NA,NA,1.59,30.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-20 00:00:00,86.21,159.69,23.09,23.64,46.72,NA,NA,1.47,34.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-21 00:00:00,92.15,173.96,22.32,24.06,46.38,NA,NA,1.41,35.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-22 00:00:00,65.57,114.27,23.43,23.42,46.85,NA,NA,1.50,33.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-23 00:00:00,47.98,97.03,24.69,22.48,47.17,NA,NA,1.59,28.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-24 00:00:00,57.77,116.10,23.80,22.98,46.78,NA,NA,1.53,30.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-25 00:00:00,54.38,105.98,24.01,22.94,46.95,NA,NA,1.54,30.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-26 00:00:00,66.65,131.31,24.10,22.84,46.94,NA,NA,1.55,30.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-27 00:00:00,82.59,170.69,25.96,21.79,47.75,NA,NA,1.69,26.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-28 00:00:00,78.90,203.33,24.23,22.76,46.99,NA,NA,1.56,30.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-29 00:00:00,51.00,137.79,25.05,22.50,47.55,NA,NA,1.62,29.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-30 00:00:00,136.60,169.76,23.76,23.00,46.76,NA,NA,1.52,30.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-03-31 00:00:00,49.73,187.09,23.46,23.43,46.90,NA,NA,1.50,33.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-01 00:00:00,52.90,131.13,23.07,23.80,46.87,NA,NA,1.47,35.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-02 00:00:00,59.73,146.25,23.91,23.42,47.33,NA,NA,1.53,34.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-03 00:00:00,69.59,159.05,23.26,23.73,46.99,NA,NA,1.48,35.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-04 00:00:00,78.80,180.88,23.37,23.83,47.20,NA,NA,1.49,36.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-05 00:00:00,124.29,247.37,22.14,24.30,46.44,NA,NA,1.40,36.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-06 00:00:00,62.03,142.91,26.17,22.15,48.32,NA,NA,1.70,29.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-07 00:00:00,36.06,104.83,28.81,20.66,49.46,NA,NA,1.90,23.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-08 00:00:00,36.45,96.78,25.95,21.88,47.83,NA,NA,1.69,27.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-09 00:00:00,40.80,97.95,29.27,20.28,49.54,NA,NA,1.91,21.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-10 00:00:00,58.07,183.79,25.21,22.39,47.60,NA,NA,1.63,29.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-11 00:00:00,35.32,90.30,27.01,21.31,48.33,NA,NA,1.77,25.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-12 00:00:00,35.54,77.75,28.44,20.72,49.15,NA,NA,1.87,23.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-13 00:00:00,61.03,132.61,24.03,23.60,47.60,NA,NA,1.54,28.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-14 00:00:00,70.86,167.01,20.28,25.36,45.64,NA,NA,1.26,39.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-15 00:00:00,73.38,174.80,19.75,25.97,45.72,NA,NA,1.22,43.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-16 00:00:00,79.33,211.08,28.33,23.59,51.91,NA,NA,1.06,34.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-17 00:00:00,53.46,184.44,51.31,17.22,68.88,NA,NA,0.70,16.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-18 00:00:00,43.83,166.21,40.36,19.91,60.76,NA,NA,0.71,19.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-19 00:00:00,47.83,183.61,19.67,36.56,56.23,NA,NA,0.71,31.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-20 00:00:00,51.55,301.51,16.84,40.03,56.78,NA,NA,0.77,35.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-21 00:00:00,67.48,338.87,16.00,41.57,57.64,NA,NA,0.78,38.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-22 00:00:00,30.26,127.84,14.34,45.14,59.42,NA,NA,0.77,43.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-23 00:00:00,45.90,145.31,13.93,46.53,60.46,NA,NA,0.79,46.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-24 00:00:00,64.07,195.03,14.80,44.33,59.13,NA,NA,0.63,43.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-25 00:00:00,96.02,235.74,15.32,42.15,57.47,NA,NA,0.53,38.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-26 00:00:00,69.82,233.10,15.22,44.10,59.63,NA,NA,0.53,43.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-27 00:00:00,71.79,245.14,13.98,46.27,60.22,NA,NA,0.56,46.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-28 00:00:00,60.18,226.40,11.55,52.67,64.24,NA,NA,0.57,57.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-29 00:00:00,62.02,194.36,13.10,51.30,64.38,NA,NA,0.58,59.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-04-30 00:00:00,52.02,158.93,14.27,48.84,63.11,NA,NA,0.58,54.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-01 00:00:00,36.94,119.45,11.97,50.62,62.59,NA,NA,0.59,52.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-02 00:00:00,38.41,143.00,12.28,50.21,62.46,NA,NA,0.53,52.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-03 00:00:00,28.49,109.78,14.21,45.61,59.83,NA,NA,0.61,44.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-04 00:00:00,30.73,104.86,13.27,48.03,61.17,NA,NA,0.61,49.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-05 00:00:00,50.08,143.66,13.36,48.82,62.16,NA,NA,0.60,52.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-06 00:00:00,76.22,204.81,15.11,43.55,58.67,NA,NA,0.59,41.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-07 00:00:00,74.13,234.88,15.38,45.48,60.89,NA,NA,0.60,47.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-08 00:00:00,23.63,90.95,13.56,46.58,59.96,NA,NA,0.60,45.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-09 00:00:00,48.20,139.70,15.26,45.69,60.96,NA,NA,0.59,48.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-10 00:00:00,75.54,175.02,15.17,45.90,61.07,NA,NA,0.59,48.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-11 00:00:00,108.44,240.61,13.45,48.84,62.29,NA,NA,0.59,52.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-12 00:00:00,115.71,259.44,13.24,50.68,63.92,NA,NA,0.58,58.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-13 00:00:00,63.11,177.11,13.61,47.03,60.64,NA,NA,0.58,47.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-14 00:00:00,35.93,117.19,16.29,43.68,59.97,NA,NA,0.58,43.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-15 00:00:00,47.31,142.34,15.16,44.22,59.38,NA,NA,0.60,43.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-16 00:00:00,48.57,187.13,13.08,30.54,43.26,NA,NA,0.63,36.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-17 00:00:00,62.02,222.85,7.48,15.09,22.57,NA,NA,0.65,46.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-18 00:00:00,58.18,193.47,7.67,15.18,22.85,NA,NA,0.63,39.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-19 00:00:00,67.82,222.60,10.04,18.07,28.11,NA,NA,0.64,37.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-20 00:00:00,49.44,155.77,7.56,15.12,22.68,NA,NA,0.65,37.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-21 00:00:00,44.35,154.11,7.39,15.17,22.57,NA,NA,0.66,42.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-22 00:00:00,57.71,180.15,7.21,14.96,22.16,NA,NA,0.64,47.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-23 00:00:00,81.80,236.31,8.10,15.55,23.64,NA,NA,0.64,47.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-24 00:00:00,67.57,188.52,7.36,15.08,22.44,NA,NA,0.68,41.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-05-25 00:00:00,54.46,168.35,8.33,15.90,24.23,NA,NA,0.64,36.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
