Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-02-03,74.36,236.51,52.75,43.72,96.45,,,2.22,14.79,,,,,,,,,,,,0.0,,,
2024-02-04,108.37,212.23,51.09,46.58,97.67,,,2.38,14.51,,,,,,,,,,,,0.0,,,
2024-02-05,63.01,143.73,9.62,29.52,39.13,,,1.7,16.59,,,,,,,,,,,,0.0,,,
2024-02-06,55.14,147.64,12.96,31.67,44.62,,,1.79,19.96,,,,,,,,,,,,0.0,,,
2024-02-07,67.04,176.38,12.33,36.83,49.16,,,1.81,23.28,,,,,,,,,,,,0.0,,,
2024-02-08,57.25,125.21,8.76,27.34,36.09,,,1.67,28.03,,,,,,,,,,,,0.0,,,
2024-02-09,71.86,165.68,51.9,41.33,93.21,,,2.46,26.14,,,,,,,,,,,,0.0,,,
2024-02-10,167.5,421.15,173.39,76.11,230.34,,,3.92,28.07,,,,,,,,,,,,0.0,,,
2024-02-11,144.31,292.78,102.29,69.47,171.93,,,2.71,24.55,,,,,,,,,,,,0.0,,,
2024-02-12,152.67,325.99,59.8,56.0,105.0,,,2.19,21.43,,,,,,,,,,,,0.0,,,
2024-02-13,200.97,369.18,112.94,53.7,166.27,,,1.6,18.73,,,,,,,,,,,,0.0,,,
2024-02-14,144.62,264.87,57.83,41.74,99.55,,,0.94,23.28,,,,,,,,,,,,0.0,,,
2024-02-15,110.78,220.0,43.47,43.42,86.86,,,0.68,24.68,,,,,,,,,,,,0.0,,,
2024-02-16,113.81,259.54,91.75,53.98,145.72,,,1.14,25.24,,,,,,,,,,,,0.0,,,
2024-02-17,113.63,268.05,107.05,54.0,128.64,,,1.09,25.37,,,,,,,,,,,,0.0,,,
2024-02-18,108.29,266.34,137.42,56.09,163.05,,,1.27,31.5,,,,,,,,,,,,0.0,,,
2024-02-19,79.15,220.9,15.04,28.54,43.01,,,0.27,41.8,,,,,,,,,,,,0.0,,,
2024-02-20,103.82,223.24,29.67,37.6,67.17,,,0.73,16.06,,,,,,,,,,,,0.0,,,
2024-02-21,59.15,157.74,24.75,31.58,55.97,,,0.39,15.16,,,,,,,,,,,,0.0,,,
2024-02-22,50.43,145.91,24.15,36.32,60.42,,,0.23,17.03,,,,,,,,,,,,0.0,,,
2024-02-23,47.91,139.56,42.32,39.57,81.29,,,0.31,18.59,,,,,,,,,,,,0.0,,,
2024-02-24,64.17,209.72,137.15,64.34,197.31,,,0.92,21.09,,,,,,,,,,,,0.0,,,
2024-02-25,59.45,168.95,64.65,48.39,112.53,,,0.54,21.11,,,,,,,,,,,,0.0,,,
2024-02-26,62.61,192.06,60.75,51.62,112.23,,,0.69,16.36,,,,,,,,,,,,0.0,,,
2024-02-27,51.05,123.67,38.93,38.01,72.33,,,0.48,14.46,,,,,,,,,,,,0.0,,,
2024-02-28,57.68,158.1,8.35,39.68,37.32,,,0.65,11.77,,,,,,,,,,,,0.0,,,
2024-02-29,59.45,168.38,45.64,42.41,74.59,,,0.88,14.98,,,,,,,,,,,,0.0,,,
2024-03-01,75.09,240.81,75.58,44.18,119.39,,,1.32,23.96,,,,,,,,,,,,0.0,,,
2024-03-02,28.08,199.11,6.42,14.09,20.07,,,0.5,18.45,,,,,,,,,,,,0.0,,,
2024-03-03,43.6,165.04,9.31,26.37,35.68,,,0.58,25.27,,,,,,,,,,,,0.0,,,
2024-03-04,46.46,114.14,28.55,29.16,57.7,,,0.69,30.78,,,,,,,,,,,,0.0,,,
2024-03-05,42.75,99.68,8.67,24.34,32.98,,,0.56,24.55,,,,,,,,,,,,0.0,,,
2024-03-06,53.02,106.83,7.81,27.95,35.73,,,0.68,29.06,,,,,,,,,,,,0.0,,,
2024-03-07,69.98,153.6,54.32,40.57,94.96,,,1.09,31.72,,,,,,,,,,,,0.0,,,
2024-03-08,58.91,129.88,33.87,32.48,66.81,,,0.9,28.01,,,,,,,,,,,,0.0,,,
2024-03-09,56.03,113.84,22.98,34.86,57.51,,,0.76,29.58,,,,,,,,,,,,0.0,,,
2024-03-10,72.19,150.31,50.02,42.76,92.01,,,1.02,18.07,,,,,,,,,,,,0.0,,,
2024-03-11,65.91,142.92,39.28,41.49,80.56,,,1.07,27.0,,,,,,,,,,,,0.0,,,
2024-03-12,77.38,153.35,29.21,38.1,67.24,,,0.97,19.57,,,,,,,,,,,,0.0,,,
2024-03-13,58.18,130.77,43.71,40.35,83.85,,,0.91,16.28,,,,,,,,,,,,0.0,,,
2024-03-14,68.35,156.46,59.57,36.63,95.41,,,1.04,19.2,,,,,,,,,,,,0.0,,,
2024-03-15,35.38,88.21,22.23,29.43,51.35,,,0.62,14.99,,,,,,,,,,,,0.0,,,
2024-03-16,69.87,151.73,48.42,43.03,90.83,,,0.92,19.17,,,,,,,,,,,,0.0,,,
2024-03-17,82.86,167.28,34.99,36.68,71.57,,,1.06,18.97,,,,,,,,,,,,0.0,,,
2024-03-18,82.14,170.66,39.75,36.15,75.53,,,1.14,19.13,,,,,,,,,,,,0.0,,,
2024-03-19,94.16,210.66,54.66,39.77,94.4,,,1.35,21.71,,,,,,,,,,,,0.0,,,
2024-03-20,110.6,219.78,40.65,39.56,80.18,,,1.29,21.21,,,,,,,,,,,,0.0,,,
2024-03-21,74.66,178.14,43.56,30.49,74.37,,,1.0,18.71,,,,,,,,,,,,0.0,,,
2024-03-22,62.48,137.64,34.29,31.91,66.02,,,0.81,17.9,,,,,,,,,,,,0.0,,,
2024-03-23,68.24,159.98,36.56,35.28,71.67,,,0.94,11.42,,,,,,,,,,,,0.0,,,
2024-03-24,58.74,151.16,50.77,28.09,78.86,,,0.73,6.63,,,,,,,,,,,,0.0,,,
2024-03-25,83.02,145.29,30.83,22.79,53.27,,,0.71,9.14,,,,,,,,,,,,0.0,,,
2024-03-26,46.13,112.99,35.0,30.76,65.45,,,0.61,10.95,,,,,,,,,,,,0.0,,,
2024-03-27,56.41,154.39,91.55,29.17,120.06,,,0.96,11.51,,,,,,,,,,,,0.0,,,
2024-03-28,50.62,118.27,25.97,30.89,56.52,,,0.53,16.28,,,,,,,,,,,,0.0,,,
2024-03-29,66.52,151.97,19.9,33.72,53.33,,,0.61,23.56,,,,,,,,,,,,0.0,,,
2024-03-30,67.77,160.49,29.28,31.31,60.48,,,0.64,17.18,,,,,,,,,,,,0.0,,,
2024-03-31,94.73,207.31,56.04,30.35,86.27,,,0.9,12.15,,,,,,,,,,,,0.0,,,
2024-04-01,37.67,89.28,19.63,25.06,42.79,,,0.32,14.93,,,,,,,,,,,,0.0,,,
2024-04-02,63.26,129.99,24.82,38.77,63.34,,,0.6,15.6,,,,,,,,,,,,0.0,,,
2024-04-03,55.09,145.49,82.38,49.58,131.95,,,0.93,25.37,,,,,,,,,,,,0.0,,,
2024-04-04,47.11,177.2,49.0,40.83,88.98,,,0.75,17.82,,,,,,,,,,,,0.0,,,
2024-04-05,50.59,150.08,29.31,37.27,66.25,,,0.53,14.37,,,,,,,,,,,,0.0,,,
2024-04-06,46.69,111.57,19.22,34.86,53.59,,,0.46,25.7,,,,,,,,,,,,0.0,,,
2024-04-07,74.9,163.76,49.69,39.11,87.89,,,0.72,17.37,,,,,,,,,,,,0.0,,,
2024-04-08,70.97,145.9,55.22,45.65,100.26,,,0.91,16.29,,,,,,,,,,,,0.0,,,
2024-04-09,81.54,211.1,228.34,55.89,266.84,,,1.13,24.74,,,,,,,,,,,,0.0,,,
2024-04-10,91.07,213.5,166.88,52.58,203.34,,,1.17,34.0,,,,,,,,,,,,0.0,,,
2024-04-11,75.58,202.46,148.96,46.05,188.7,,,0.98,23.33,,,,,,,,,,,,0.0,,,
2024-04-12,80.67,221.02,145.62,56.4,190.42,,,1.06,27.34,,,,,,,,,,,,0.0,,,
2024-04-13,46.55,132.16,21.91,34.96,56.77,,,0.59,20.21,,,,,,,,,,,,0.0,,,
2024-04-14,54.99,138.39,38.93,43.68,82.16,,,0.78,8.3,,,,,,,,,,,,0.0,,,
2024-04-15,108.27,232.87,59.43,46.74,105.02,,,1.23,13.63,,,,,,,,,,,,0.0,,,
2024-04-16,72.26,216.44,57.12,38.37,90.96,,,0.75,13.4,,,,,,,,,,,,0.0,,,
2024-04-17,34.79,113.15,11.58,34.34,45.92,,,0.39,27.92,,,,,,,,,,,,0.0,,,
2024-04-18,45.71,211.38,48.81,37.61,84.42,,,0.63,20.15,,,,,,,,,,,,0.0,,,
2024-04-19,54.36,212.69,68.19,30.28,97.79,,,0.68,12.8,,,,,,,,,,,,0.0,,,
2024-04-20,57.22,242.22,24.1,29.52,53.62,,,0.51,20.15,,,,,,,,,,,,0.0,,,
2024-04-21,36.39,128.78,11.69,30.58,42.16,,,0.49,25.11,,,,,,,,,,,,0.0,,,
2024-04-22,34.25,106.29,14.17,27.86,41.84,,,0.54,26.9,,,,,,,,,,,,0.0,,,
2024-04-23,61.74,202.29,20.03,13.01,32.99,,,0.99,25.01,,,,,,,,,,,,0.0,,,
2024-04-24,59.25,176.95,11.36,7.88,19.22,,,1.06,21.5,,,,,,,,,,,,0.0,,,
2024-04-25,99.14,295.71,23.66,7.64,31.29,,,1.47,21.45,,,,,,,,,,,,0.0,,,
2024-04-26,64.07,249.15,23.0,8.21,31.18,,,1.39,35.31,,,,,,,,,,,,0.0,,,
2024-04-27,39.02,229.56,11.7,5.07,16.7,,,0.86,17.23,,,,,,,,,,,,0.0,,,
2024-04-28,43.59,180.89,6.93,5.64,12.57,,,0.81,23.82,,,,,,,,,,,,0.0,,,
2024-04-29,68.43,269.35,13.45,5.61,19.06,,,1.22,37.1,,,,,,,,,,,,0.0,,,
2024-04-30,56.35,226.27,6.58,4.2,10.73,,,0.8,25.31,,,,,,,,,,,,0.0,,,
2024-05-01,54.64,172.31,13.27,26.64,37.45,,,0.74,21.47,,,,,,,,,,,,0.0,,,
2024-05-02,75.05,210.01,26.53,61.95,88.47,,,0.88,23.2,,,,,,,,,,,,0.0,,,
2024-05-03,140.48,314.44,44.86,76.15,121.01,,,1.27,25.5,,,,,,,,,,,,0.0,,,
2024-05-04,141.83,339.9,96.47,78.14,151.82,,,1.69,24.27,,,,,,,,,,,,0.0,,,
2024-05-05,117.43,298.5,94.65,68.66,152.62,,,1.64,24.51,,,,,,,,,,,,0.0,,,
2024-05-06,101.51,257.82,49.7,63.38,111.03,,,1.29,25.02,,,,,,,,,,,,0.0,,,
2024-05-07,157.59,348.79,109.34,75.97,183.02,,,1.86,31.86,,,,,,,,,,,,0.0,,,
2024-05-08,62.2,195.15,7.72,42.19,49.59,,,1.0,24.16,,,,,,,,,,,,0.0,,,
2024-05-09,47.46,142.8,6.93,42.44,49.37,,,0.89,26.31,,,,,,,,,,,,0.0,,,
2024-05-10,65.24,188.1,6.89,41.51,48.1,,,0.86,32.44,,,,,,,,,,,,0.0,,,
2024-05-11,45.23,210.75,23.77,46.13,69.88,,,0.82,32.55,,,,,,,,,,,,0.0,,,
2024-05-12,62.55,176.0,35.1,58.21,93.29,,,1.0,33.1,,,,,,,,,,,,0.0,,,
2024-05-13,68.68,171.06,47.13,73.11,114.69,,,1.12,30.12,,,,,,,,,,,,0.0,,,
2024-05-14,89.72,201.52,46.05,73.79,114.64,,,1.15,29.2,,,,,,,,,,,,0.0,,,
2024-05-15,110.57,236.04,107.04,59.85,163.5,,,1.21,32.31,,,,,,,,,,,,0.0,,,
2024-05-16,88.29,186.7,26.9,43.09,69.37,,,1.13,41.93,,,,,,,,,,,,0.0,,,
2024-05-17,89.8,162.72,49.38,45.14,93.83,,,1.04,24.16,,,,,,,,,,,,0.0,,,
2024-05-18,105.44,206.21,41.34,36.95,78.09,,,1.03,25.71,,,,,,,,,,,,0.0,,,
2024-05-19,83.07,202.88,18.55,31.84,50.1,,,0.78,27.13,,,,,,,,,,,,0.0,,,
2024-05-20,57.11,187.33,24.56,30.84,55.39,,,0.74,20.08,,,,,,,,,,,,0.0,,,
2024-05-21,70.47,199.51,16.35,27.89,44.24,,,0.88,33.1,,,,,,,,,,,,0.0,,,
2024-05-22,62.88,180.59,11.7,20.31,31.73,,,0.71,31.78,,,,,,,,,,,,0.0,,,
2024-05-23,40.55,111.8,11.5,15.97,26.73,,,0.5,27.5,,,,,,,,,,,,0.0,,,
2024-05-24,40.67,102.09,12.18,17.25,29.13,,,0.48,31.07,,,,,,,,,,,,0.0,,,
2024-05-25,55.13,152.16,15.56,24.09,39.26,,,0.59,28.68,,,,,,,,,,,,0.0,,,
2024-05-26,59.61,148.16,34.37,33.62,67.65,,,0.74,28.4,,,,,,,,,,,,0.0,,,
2024-05-27,59.83,164.8,39.81,40.78,79.81,,,0.83,28.01,,,,,,,,,,,,0.0,,,
2024-05-28,68.73,184.77,60.08,43.64,103.42,,,0.98,26.16,,,,,,,,,,,,0.0,,,
2024-05-29,44.2,176.25,26.02,30.33,55.94,,,0.53,18.56,,,,,,,,,,,,0.0,,,
2024-05-30,39.7,157.25,23.46,27.52,50.51,,,0.52,25.24,,,,,,,,,,,,0.0,,,
2024-05-31,43.55,149.93,41.64,33.72,75.36,,,1.19,23.11,,,,,,,,,,,,0.0,,,
2024-06-01,47.7,179.7,43.48,27.87,71.09,,,1.12,14.13,,,,,,,,,,,,0.0,,,
2024-06-02,28.63,94.66,21.21,22.1,43.31,,,0.82,27.87,,,,,,,,,,,,0.0,,,
2024-06-03,38.53,122.52,17.66,24.94,42.6,,,0.92,22.02,,,,,,,,,,,,0.0,,,
2024-06-04,53.48,174.29,17.5,28.23,45.73,,,1.03,28.74,,,,,,,,,,,,0.0,,,
2024-06-05,45.3,193.64,25.21,21.72,46.93,,,0.94,15.41,,,,,,,,,,,,0.0,,,
2024-06-06,38.74,161.7,13.52,19.59,33.11,,,0.83,33.9,,,,,,,,,,,,0.0,,,
2024-06-07,45.71,251.68,17.96,22.36,40.32,,,0.84,24.38,,,,,,,,,,,,0.0,,,
2024-06-08,42.83,185.11,15.55,20.12,35.26,,,0.87,26.49,,,,,,,,,,,,0.0,,,
2024-06-09,41.83,134.9,14.8,28.17,42.51,,,0.92,27.55,,,,,,,,,,,,0.0,,,
2024-06-10,33.64,109.38,15.55,26.38,41.38,,,0.95,35.13,,,,,,,,,,,,0.0,,,
2024-06-11,64.23,164.99,24.19,32.89,56.57,,,1.14,25.07,,,,,,,,,,,,0.0,,,
2024-06-12,46.45,151.83,33.51,33.86,67.16,,,0.98,22.44,,,,,,,,,,,,0.0,,,
2024-06-13,33.24,134.69,15.24,24.68,39.7,,,0.66,19.94,,,,,,,,,,,,0.0,,,
2024-06-14,29.59,153.87,11.42,20.12,31.49,,,0.53,16.93,,,,,,,,,,,,0.0,,,
2024-06-15,30.52,140.45,10.38,20.54,30.88,,,0.55,15.95,,,,,,,,,,,,0.0,,,
2024-06-16,41.99,159.98,11.2,21.53,32.72,,,0.68,14.82,,,,,,,,,,,,0.0,,,
2024-06-17,38.9,128.22,12.7,17.8,30.37,,,0.66,13.54,,,,,,,,,,,,0.0,,,
2024-06-18,48.48,329.08,15.0,17.04,32.0,,,0.58,10.05,,,,,,,,,,,,0.0,,,
2024-06-19,33.88,204.98,17.0,20.51,37.44,,,0.51,11.02,,,,,,,,,,,,0.0,,,
2024-06-20,32.36,118.4,7.75,23.16,30.91,,,0.58,35.36,,,,,,,,,,,,0.0,,,
2024-06-21,43.65,153.18,14.88,30.67,45.47,,,0.77,18.48,,,,,,,,,,,,0.0,,,
2024-06-22,74.14,154.35,12.45,31.2,43.64,,,0.89,24.02,,,,,,,,,,,,0.0,,,
2024-06-23,46.62,101.76,9.88,28.17,38.05,,,0.77,20.11,,,,,,,,,,,,0.0,,,
2024-06-24,52.59,105.64,13.63,29.6,43.22,,,0.87,14.3,,,,,,,,,,,,0.0,,,
2024-06-25,54.96,105.11,11.25,24.63,35.88,,,0.81,22.31,,,,,,,,,,,,0.0,,,
2024-06-26,46.5,99.68,10.39,23.95,34.34,,,0.8,13.26,,,,,,,,,,,,0.0,,,
2024-06-27,29.99,63.46,12.82,21.89,34.71,,,0.71,10.6,,,,,,,,,,,,0.0,,,
2024-06-28,26.48,44.62,11.81,22.26,33.98,,,0.62,16.13,,,,,,,,,,,,0.0,,,
2024-06-29,38.23,78.25,22.6,23.86,46.34,,,0.82,9.79,,,,,,,,,,,,0.0,,,
2024-06-30,43.59,77.64,50.28,27.88,72.79,,,0.73,16.69,,,,,,,,,,,,0.0,,,
2024-07-01,30.0,65.0,28.47,25.61,53.43,,,0.7,11.79,,,,,,,,,,,,0.0,,,
2024-07-02,32.02,74.62,20.48,24.7,45.18,,,0.76,8.41,,,,,,,,,,,,0.0,,,
2024-07-03,26.37,63.25,18.52,21.48,39.93,,,0.76,6.95,,,,,,,,,,,,0.0,,,
2024-07-04,20.87,55.7,27.23,22.49,49.01,,,0.85,7.89,,,,,,,,,,,,0.0,,,
2024-07-05,34.34,78.03,28.62,19.38,47.88,,,0.9,4.92,,,,,,,,,,,,0.0,,,
2024-07-06,15.75,60.41,22.74,16.42,38.35,,,0.53,7.3,,,,,,,,,,,,0.0,,,
2024-07-07,12.8,38.13,28.26,18.27,45.91,,,0.53,8.92,,,,,,,,,,,,0.0,,,
2024-07-08,32.8,71.25,23.83,17.96,41.18,,,0.65,8.09,,,,,,,,,,,,0.0,,,
2024-07-09,46.97,118.0,30.34,18.84,47.83,,,0.88,7.58,,,,,,,,,,,,0.0,,,
2024-07-10,40.36,82.94,15.1,23.88,38.98,,,0.73,7.91,,,,,,,,,,,,0.0,,,
2024-07-11,45.98,98.58,25.71,22.77,48.31,,,0.78,9.4,,,,,,,,,,,,0.0,,,
2024-07-12,28.95,76.59,18.4,25.24,43.65,,,0.63,7.26,,,,,,,,,,,,0.0,,,
2024-07-13,32.15,78.93,19.04,30.33,49.37,,,0.79,11.39,,,,,,,,,,,,0.0,,,
2024-07-14,45.76,102.11,20.6,22.79,43.39,,,0.84,14.59,,,,,,,,,,,,0.0,,,
2024-07-15,42.89,86.91,14.61,22.86,37.4,,,0.84,8.85,,,,,,,,,,,,0.0,,,
2024-07-16,44.02,87.03,19.11,21.61,40.71,,,0.8,8.52,,,,,,,,,,,,0.0,,,
2024-07-17,38.24,83.52,16.02,19.34,35.35,,,0.77,9.09,,,,,,,,,,,,0.0,,,
2024-07-18,40.22,88.37,21.24,18.91,39.71,,,0.85,6.94,,,,,,,,,,,,0.0,,,
2024-07-19,61.28,118.51,29.05,16.56,45.61,,,1.04,8.31,,,,,,,,,,,,0.0,,,
2024-07-20,48.41,89.32,16.34,17.42,33.55,,,0.75,9.34,,,,,,,,,,,,0.0,,,
2024-07-21,39.37,88.91,18.01,16.51,34.07,,,0.77,8.43,,,,,,,,,,,,0.0,,,
2024-07-22,34.75,78.23,23.79,19.43,42.49,,,0.87,6.35,,,,,,,,,,,,0.0,,,
2024-07-23,44.17,98.25,18.07,20.05,37.98,,,0.74,8.72,,,,,,,,,,,,0.0,,,
2024-07-24,49.71,86.01,10.73,27.04,37.77,,,0.7,13.75,,,,,,,,,,,,0.0,,,
2024-07-25,37.84,76.38,12.62,21.57,34.11,,,0.68,13.03,,,,,,,,,,,,0.0,,,
2024-07-26,44.9,96.62,18.62,26.36,44.97,,,0.7,10.92,,,,,,,,,,,,0.0,,,
2024-07-27,40.89,82.67,16.65,20.93,37.1,,,0.64,12.4,,,,,,,,,,,,0.0,,,
2024-07-28,27.11,65.73,24.18,17.79,41.49,,,0.54,9.4,,,,,,,,,,,,0.0,,,
2024-07-29,32.93,74.07,18.09,17.34,34.21,,,0.47,11.34,,,,,,,,,,,,0.0,,,
2024-07-30,36.0,83.77,14.5,19.71,33.79,,,0.48,13.65,,,,,,,,,,,,0.0,,,
2024-07-31,30.34,60.17,20.05,18.14,38.15,,,0.5,9.47,,,,,,,,,,,,0.0,,,
2024-08-01,13.96,29.33,15.2,18.8,33.57,,,0.39,10.99,,,,,,,,,,,,0.0,,,
2024-08-02,25.26,60.12,29.17,21.09,50.16,,,0.73,7.28,,,,,,,,,,,,0.0,,,
2024-08-03,19.32,52.36,13.54,14.11,27.49,,,0.47,8.32,,,,,,,,,,,,0.0,,,
2024-08-04,17.32,59.58,16.74,14.6,30.93,,,0.41,9.16,,,,,,,,,,,,0.0,,,
2024-08-05,21.34,55.01,9.71,13.95,23.66,,,0.38,9.46,,,,,,,,,,,,0.0,,,
2024-08-06,15.03,38.13,9.08,13.17,22.24,,,0.33,8.75,,,,,,,,,,,,0.0,,,
2024-08-07,16.45,29.23,16.4,15.05,31.39,,,0.45,6.75,,,,,,,,,,,,0.0,,,
2024-08-08,40.05,53.4,21.93,16.93,38.86,,,0.54,6.92,,,,,,,,,,,,0.0,,,
2024-08-09,27.53,78.54,25.69,15.32,41.01,,,0.58,8.02,,,,,,,,,,,,0.0,,,
2024-08-10,30.51,71.08,22.87,15.27,38.14,,,0.68,7.69,,,,,,,,,,,,0.0,,,
2024-08-11,20.28,40.56,25.32,17.37,42.7,,,0.65,6.42,,,,,,,,,,,,0.0,,,
2024-08-12,27.23,47.49,28.24,18.33,46.57,,,0.77,6.37,,,,,,,,,,,,0.0,,,
2024-08-13,17.31,38.77,24.7,16.22,40.93,,,0.65,7.74,,,,,,,,,,,,0.0,,,
2024-08-14,29.27,75.46,30.13,18.27,48.33,,,0.74,9.15,,,,,,,,,,,,0.0,,,
2024-08-15,23.57,56.47,17.83,15.31,32.84,,,0.51,8.82,,,,,,,,,,,,0.0,,,
2024-08-16,21.04,50.55,64.03,21.58,77.92,,,0.54,8.76,,,,,,,,,,,,0.0,,,
2024-08-17,24.7,70.5,47.82,24.82,70.23,,,0.65,10.26,,,,,,,,,,,,0.0,,,
2024-08-18,25.76,61.37,40.72,19.76,56.94,,,0.48,8.1,,,,,,,,,,,,0.0,,,
2024-08-19,26.8,101.01,18.62,16.93,35.55,,,0.45,8.03,,,,,,,,,,,,0.0,,,
2024-08-20,18.6,50.41,16.85,19.0,35.84,,,0.48,8.54,,,,,,,,,,,,0.0,,,
2024-08-21,30.83,83.0,16.79,24.42,41.21,,,0.52,15.24,,,,,,,,,,,,0.0,,,
2024-08-22,25.73,69.65,16.78,17.72,34.35,,,0.44,11.01,,,,,,,,,,,,0.0,,,
2024-08-23,20.62,59.14,20.35,25.21,45.51,,,0.52,11.26,,,,,,,,,,,,0.0,,,
2024-08-24,53.34,119.75,33.87,29.38,63.25,,,0.68,17.53,,,,,,,,,,,,0.0,,,
2024-08-25,26.29,74.15,20.79,16.98,37.6,,,0.19,14.21,,,,,,,,,,,,0.0,,,
2024-08-26,30.07,85.76,36.12,19.48,50.79,,,0.14,13.36,,,,,,,,,,,,0.0,,,
2024-08-27,22.04,76.28,30.49,17.86,47.23,,,0.18,10.47,,,,,,,,,,,,0.0,,,
2024-08-28,22.6,75.12,33.84,23.27,56.15,,,0.29,11.72,,,,,,,,,,,,0.0,,,
2024-08-29,22.52,67.57,25.62,18.28,43.9,,,0.33,9.09,,,,,,,,,,,,0.0,,,
2024-08-30,36.04,122.14,38.56,24.87,63.33,,,0.53,12.51,,,,,,,,,,,,0.0,,,
2024-08-31,41.13,90.63,18.57,22.04,40.61,,,0.17,12.73,,,,,,,,,,,,0.0,,,
2024-09-01,42.06,90.55,19.53,19.32,38.77,,,0.18,12.02,,,,,,,,,,,,0.0,,,
