Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-13 00:00:00,207.63,336.08,49.76,73.51,123.27,NA,NA,4.77,27.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-14 00:00:00,76.07,134.59,17.72,57.19,74.92,NA,NA,4.46,28.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-15 00:00:00,98.31,181.41,35.38,62.79,98.19,NA,NA,4.66,27.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-16 00:00:00,224.22,351.14,78.86,81.01,159.88,NA,NA,4.67,31.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-17 00:00:00,308.95,487.14,99.94,90.66,190.61,NA,NA,4.78,29.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-18 00:00:00,249.85,315.86,59.14,71.80,130.96,NA,NA,4.77,25.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-19 00:00:00,150.40,308.67,92.78,82.18,173.22,NA,NA,4.62,25.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-20 00:00:00,169.37,320.83,101.08,89.11,190.18,NA,NA,4.80,28.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-21 00:00:00,106.69,200.09,30.63,63.36,93.98,NA,NA,4.89,23.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-22 00:00:00,47.37,67.03,18.82,56.24,75.06,NA,NA,4.65,21.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-23 00:00:00,121.64,199.83,59.23,68.40,127.63,NA,NA,4.76,24.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-24 00:00:00,107.55,197.18,35.71,66.64,102.36,NA,NA,5.21,24.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-25 00:00:00,70.67,129.45,21.75,61.54,83.29,NA,NA,4.95,24.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-26 00:00:00,86.57,157.28,21.32,61.08,82.40,NA,NA,4.65,26.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-27 00:00:00,151.93,228.92,26.61,60.07,86.67,NA,NA,4.62,24.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-28 00:00:00,79.01,154.62,17.01,61.38,78.39,NA,NA,4.64,29.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-29 00:00:00,107.93,189.13,26.22,64.73,90.94,NA,NA,4.67,27.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-30 00:00:00,137.11,268.19,51.07,74.72,125.80,NA,NA,4.69,27.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-31 00:00:00,150.95,279.79,56.60,73.63,130.23,NA,NA,4.79,28.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-01 00:00:00,183.35,201.73,20.13,62.22,82.35,NA,NA,4.96,30.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-02 00:00:00,137.53,199.55,16.48,54.84,71.32,NA,NA,5.27,32.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-03 00:00:00,110.95,160.14,21.39,55.02,76.42,NA,NA,5.36,30.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-04 00:00:00,118.07,202.45,69.44,69.00,138.44,NA,NA,5.11,33.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-05 00:00:00,164.34,309.78,80.52,78.85,159.36,NA,NA,5.44,37.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-06 00:00:00,117.05,181.08,20.45,60.04,80.48,NA,NA,3.60,32.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-07 00:00:00,56.21,97.73,13.70,51.88,65.58,NA,NA,0.68,27.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-08 00:00:00,54.53,143.27,45.79,62.53,108.32,NA,NA,0.69,27.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-09 00:00:00,71.84,148.61,28.52,58.34,86.86,NA,NA,1.12,32.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-10 00:00:00,123.99,250.57,53.88,66.68,120.57,NA,NA,1.84,34.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-11 00:00:00,163.48,336.79,79.36,75.63,154.98,NA,NA,1.62,37.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-12 00:00:00,203.28,377.73,66.06,79.42,145.47,NA,NA,1.49,28.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-13 00:00:00,156.28,304.44,54.45,74.51,128.96,NA,NA,0.85,22.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-14 00:00:00,119.61,180.07,15.12,59.50,74.62,NA,NA,0.34,23.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-15 00:00:00,91.83,165.81,28.44,59.04,87.49,NA,NA,0.46,22.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-16 00:00:00,97.65,147.98,13.45,51.97,65.42,NA,NA,0.17,21.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-17 00:00:00,72.91,130.37,17.05,53.55,70.59,NA,NA,0.21,21.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-18 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-19 00:00:00,112.28,255.38,32.79,71.16,103.94,NA,NA,0.94,30.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-20 00:00:00,79.01,178.10,29.11,61.59,90.70,NA,NA,0.61,20.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-21 00:00:00,59.79,178.19,38.67,60.53,99.20,NA,NA,0.52,25.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-22 00:00:00,54.48,114.60,13.79,53.11,66.89,NA,NA,0.19,22.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-23 00:00:00,46.37,94.46,11.21,53.35,64.56,NA,NA,0.12,29.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-24 00:00:00,75.02,142.64,25.50,59.71,85.20,NA,NA,0.46,29.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-25 00:00:00,60.61,136.05,34.66,65.69,100.36,NA,NA,0.56,30.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-26 00:00:00,45.97,106.82,20.21,59.87,80.09,NA,NA,0.36,27.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-27 00:00:00,39.48,98.57,29.77,59.25,82.74,NA,NA,0.39,24.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-02-28 00:00:00,84.05,172.31,48.02,63.67,111.70,NA,NA,0.78,22.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-01 00:00:00,83.55,180.88,40.87,64.49,105.37,NA,NA,0.82,22.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-02 00:00:00,78.85,147.16,36.75,67.45,104.20,NA,NA,0.90,21.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-03 00:00:00,50.10,93.44,24.75,56.21,80.97,NA,NA,0.75,23.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-04 00:00:00,97.87,190.63,57.84,63.10,120.93,NA,NA,1.51,25.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-05 00:00:00,58.40,105.71,20.21,54.67,74.88,NA,NA,0.71,20.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-06 00:00:00,69.20,151.81,34.88,61.48,96.37,NA,NA,1.10,21.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-07 00:00:00,97.93,215.33,49.72,66.42,116.14,NA,NA,1.42,22.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-08 00:00:00,71.92,184.82,44.60,67.70,112.29,NA,NA,1.37,21.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-09 00:00:00,63.21,162.00,22.02,58.46,80.48,NA,NA,0.99,21.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-10 00:00:00,60.53,140.15,25.72,61.96,87.68,NA,NA,1.13,23.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-11 00:00:00,66.73,188.08,27.02,61.26,88.29,NA,NA,1.29,24.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-12 00:00:00,60.04,155.26,17.76,57.91,75.67,NA,NA,1.09,22.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-13 00:00:00,78.98,243.47,40.39,67.26,107.63,NA,NA,1.69,24.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-14 00:00:00,104.36,242.70,68.92,67.24,136.17,NA,NA,2.03,21.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-15 00:00:00,69.11,137.88,23.84,55.67,79.51,NA,NA,1.28,21.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-16 00:00:00,63.53,130.83,13.71,57.91,71.62,NA,NA,1.23,24.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-17 00:00:00,77.78,163.87,18.72,58.83,77.55,NA,NA,1.43,24.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-18 00:00:00,87.95,182.41,26.71,61.01,87.72,NA,NA,1.63,23.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-19 00:00:00,96.04,209.99,24.88,57.30,82.18,NA,NA,1.64,22.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-20 00:00:00,73.39,216.86,10.82,45.50,56.31,NA,NA,1.61,23.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-21 00:00:00,118.48,346.25,12.19,43.88,56.08,NA,NA,2.00,25.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-22 00:00:00,34.89,152.14,6.85,42.48,49.32,NA,NA,1.24,24.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-23 00:00:00,49.22,132.93,6.60,42.79,49.40,NA,NA,1.33,25.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-24 00:00:00,46.46,113.18,7.93,42.32,50.25,NA,NA,1.36,22.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-25 00:00:00,57.34,142.42,8.48,42.06,50.54,NA,NA,1.48,22.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-26 00:00:00,66.17,146.38,8.99,42.97,51.96,NA,NA,1.57,24.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-27 00:00:00,57.68,139.74,21.42,36.58,49.84,NA,NA,1.86,25.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-28 00:00:00,84.01,224.89,37.19,25.39,62.58,NA,NA,2.44,22.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-29 00:00:00,91.69,261.22,48.44,26.59,75.04,NA,NA,2.93,22.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-30 00:00:00,84.72,230.40,37.33,25.03,62.37,NA,NA,2.35,23.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-03-31 00:00:00,51.51,156.99,14.66,20.59,35.25,NA,NA,1.53,21.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-01 00:00:00,48.64,163.23,7.07,19.91,26.98,NA,NA,1.55,23.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-02 00:00:00,73.30,200.41,12.16,22.25,34.41,NA,NA,1.96,23.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-03 00:00:00,77.93,199.21,10.47,21.73,32.20,NA,NA,2.11,19.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-04 00:00:00,96.25,272.31,24.69,22.13,46.82,NA,NA,2.81,26.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-05 00:00:00,95.05,274.36,28.48,19.10,47.58,NA,NA,2.07,41.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-06 00:00:00,69.62,275.09,18.51,16.33,34.85,NA,NA,1.51,30.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-07 00:00:00,141.19,400.79,24.02,16.95,40.97,NA,NA,1.43,32.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-08 00:00:00,81.87,295.75,75.39,22.33,97.72,NA,NA,0.17,25.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-09 00:00:00,72.00,207.59,113.11,21.78,133.88,NA,NA,0.98,32.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-10 00:00:00,94.11,250.40,148.77,21.80,170.57,NA,NA,1.50,26.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-11 00:00:00,65.64,223.30,192.68,25.95,218.63,NA,NA,1.38,23.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-12 00:00:00,36.21,184.41,63.94,15.68,78.01,NA,NA,0.93,31.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-13 00:00:00,37.06,159.35,8.02,11.88,19.90,NA,NA,1.49,25.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-14 00:00:00,43.66,176.52,7.49,11.41,18.90,NA,NA,1.63,23.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-15 00:00:00,47.60,194.55,10.82,12.13,22.95,NA,NA,2.02,23.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-16 00:00:00,43.72,136.90,9.82,11.79,21.61,NA,NA,1.83,28.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-17 00:00:00,17.57,44.29,8.02,11.04,19.05,NA,NA,1.72,28.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-18 00:00:00,41.20,103.31,10.22,12.61,22.83,NA,NA,1.56,24.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-19 00:00:00,71.35,155.97,13.41,13.22,26.63,NA,NA,1.12,25.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-20 00:00:00,67.87,149.24,13.22,13.94,27.16,NA,NA,1.19,28.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-21 00:00:00,77.64,192.49,15.23,14.93,30.16,NA,NA,1.52,25.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-22 00:00:00,104.76,277.67,23.42,16.73,40.15,NA,NA,2.21,32.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-23 00:00:00,93.48,304.35,22.55,16.35,38.91,NA,NA,1.92,25.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-24 00:00:00,71.00,245.82,11.53,14.50,26.03,NA,NA,1.25,31.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-25 00:00:00,75.79,250.63,12.15,14.05,26.20,NA,NA,1.27,22.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-26 00:00:00,73.46,258.68,16.39,14.94,31.33,NA,NA,1.42,16.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-27 00:00:00,57.90,269.03,10.94,13.67,24.62,NA,NA,0.98,13.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-28 00:00:00,63.93,280.58,10.60,13.65,24.25,NA,NA,1.05,12.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-29 00:00:00,69.80,268.80,13.00,14.57,27.57,NA,NA,1.36,16.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-04-30 00:00:00,74.22,277.59,14.35,15.77,30.12,NA,NA,1.43,23.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-01 00:00:00,96.37,325.30,15.09,15.84,30.94,NA,NA,1.73,32.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-02 00:00:00,63.36,288.63,11.87,14.28,26.15,NA,NA,1.31,24.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-03 00:00:00,44.35,135.16,10.61,14.11,24.72,NA,NA,1.18,24.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-04 00:00:00,77.67,217.48,11.87,14.52,26.39,NA,NA,1.34,15.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-05 00:00:00,87.16,243.70,12.69,14.80,27.50,NA,NA,1.51,19.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-06 00:00:00,85.86,288.28,18.30,15.96,34.26,NA,NA,1.92,19.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-07 00:00:00,103.16,371.67,24.20,16.50,40.69,NA,NA,2.16,11.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-08 00:00:00,109.94,407.97,21.15,15.62,36.77,NA,NA,1.95,12.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-09 00:00:00,106.05,393.71,12.30,13.92,26.22,NA,NA,1.38,14.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-10 00:00:00,60.99,261.48,10.21,13.33,23.53,NA,NA,1.12,10.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-11 00:00:00,100.62,287.60,10.76,14.20,24.96,NA,NA,1.39,16.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-12 00:00:00,171.65,418.64,9.41,14.00,23.41,NA,NA,1.42,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-13 00:00:00,139.58,335.37,11.30,14.62,25.92,NA,NA,1.75,32.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-14 00:00:00,111.55,115.79,10.22,14.42,24.65,NA,NA,1.20,9.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-15 00:00:00,45.47,196.54,13.76,13.19,26.62,NA,NA,1.78,13.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-16 00:00:00,36.15,234.09,6.42,8.10,14.52,NA,NA,1.68,9.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-17 00:00:00,33.31,247.35,5.87,8.05,13.93,NA,NA,1.48,8.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-18 00:00:00,29.61,100.54,6.14,8.08,14.22,NA,NA,1.15,8.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-19 00:00:00,45.82,148.73,6.34,8.10,14.44,NA,NA,1.37,10.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-20 00:00:00,57.11,254.03,6.78,8.13,14.91,NA,NA,1.67,8.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-21 00:00:00,42.72,216.38,6.93,8.17,15.10,NA,NA,1.30,12.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-22 00:00:00,35.79,207.65,7.11,8.18,15.29,NA,NA,1.53,14.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-23 00:00:00,54.39,177.80,16.51,11.06,26.41,NA,NA,1.56,23.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-24 00:00:00,26.15,112.45,27.81,13.93,41.74,NA,NA,1.41,13.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-05-25 00:00:00,26.51,92.04,25.18,14.38,39.57,NA,NA,1.17,14.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
