Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-27 00:00:00,81.49,139.85,32.26,26.49,58.75,NA,NA,3.25,13.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-28 00:00:00,76.73,137.65,32.13,27.63,59.75,NA,NA,2.85,16.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-29 00:00:00,96.81,189.72,86.84,35.72,122.57,NA,NA,3.43,14.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-30 00:00:00,103.38,171.42,39.52,28.02,67.54,NA,NA,3.13,17.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-31 00:00:00,162.30,274.22,119.88,37.65,154.58,NA,NA,4.11,14.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-01 00:00:00,156.16,231.24,57.93,17.86,75.80,NA,NA,4.18,11.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-02 00:00:00,124.95,189.54,6.66,8.60,15.27,NA,NA,3.57,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-03 00:00:00,108.41,164.29,4.64,1.18,5.54,NA,NA,3.26,12.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-04 00:00:00,47.08,82.20,42.85,22.77,52.60,NA,NA,3.03,14.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-05 00:00:00,93.01,169.00,120.10,29.02,144.87,NA,NA,3.75,14.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-06 00:00:00,114.38,245.76,141.43,38.49,167.39,NA,NA,4.05,17.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-07 00:00:00,73.31,150.69,31.44,28.24,59.67,NA,NA,2.89,23.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-08 00:00:00,98.92,205.09,73.52,33.02,106.53,NA,NA,3.41,21.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-09 00:00:00,78.99,157.21,56.59,27.23,82.95,NA,NA,3.12,16.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-10 00:00:00,61.17,134.42,41.22,23.76,64.98,NA,NA,2.80,16.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-11 00:00:00,67.44,133.11,17.88,22.82,40.70,NA,NA,2.63,22.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-12 00:00:00,72.00,154.28,59.93,31.41,81.45,NA,NA,2.99,19.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-13 00:00:00,104.69,233.90,149.30,39.85,183.39,NA,NA,3.76,19.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-14 00:00:00,63.92,178.54,89.90,36.12,126.03,NA,NA,3.29,19.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-15 00:00:00,68.34,185.08,109.90,39.59,135.49,NA,NA,3.58,20.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-16 00:00:00,117.88,281.33,147.07,43.68,175.42,NA,NA,3.91,18.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-17 00:00:00,90.85,200.76,88.69,41.71,116.44,NA,NA,3.53,16.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-18 00:00:00,100.06,258.34,132.86,42.59,143.88,NA,NA,3.74,14.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-19 00:00:00,63.81,141.59,30.31,28.29,58.61,NA,NA,2.86,18.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-20 00:00:00,72.26,135.90,12.04,24.71,36.75,NA,NA,2.76,19.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-21 00:00:00,66.58,193.43,70.33,35.29,93.32,NA,NA,3.30,17.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-22 00:00:00,75.13,252.78,36.89,26.25,63.15,NA,NA,3.03,28.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-23 00:00:00,99.67,193.97,44.52,24.31,58.40,NA,NA,3.42,26.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-24 00:00:00,124.71,259.67,118.36,43.15,161.53,NA,NA,4.08,22.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-25 00:00:00,96.82,209.92,70.63,34.55,105.19,NA,NA,3.50,22.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-26 00:00:00,24.41,66.22,16.42,23.56,39.98,NA,NA,2.91,21.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-27 00:00:00,37.72,84.25,32.29,26.12,58.41,NA,NA,3.05,15.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-02-28 00:00:00,37.55,91.26,22.10,27.06,49.16,NA,NA,3.03,19.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-01 00:00:00,70.17,147.57,46.07,35.21,81.27,NA,NA,3.32,17.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-02 00:00:00,90.49,211.92,99.85,35.92,132.04,NA,NA,3.30,12.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-03 00:00:00,64.06,146.73,40.01,21.01,61.02,NA,NA,1.18,15.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-04 00:00:00,65.16,127.94,24.64,15.98,40.61,NA,NA,0.89,14.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-05 00:00:00,46.12,103.39,20.01,16.53,36.54,NA,NA,0.80,15.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-06 00:00:00,66.95,148.44,53.21,23.98,77.19,NA,NA,1.23,15.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-07 00:00:00,93.22,234.88,118.23,31.84,150.06,NA,NA,1.98,17.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-08 00:00:00,109.53,277.54,142.57,31.44,174.02,NA,NA,1.89,11.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-09 00:00:00,66.19,148.74,44.59,16.52,61.12,NA,NA,0.76,10.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-10 00:00:00,69.22,140.29,27.46,15.91,43.36,NA,NA,0.66,10.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-11 00:00:00,78.98,164.14,27.92,18.59,46.52,NA,NA,0.78,14.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-12 00:00:00,65.45,151.17,27.82,17.04,44.86,NA,NA,0.86,15.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-13 00:00:00,82.75,178.94,38.97,10.97,47.27,NA,NA,1.14,15.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-14 00:00:00,102.24,231.85,28.54,3.17,31.12,NA,NA,1.51,16.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-15 00:00:00,105.30,233.81,33.55,4.94,38.48,NA,NA,1.57,15.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-16 00:00:00,74.23,169.57,13.02,3.39,15.94,NA,NA,1.08,14.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-17 00:00:00,108.17,236.39,17.26,6.31,23.57,NA,NA,1.69,23.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-18 00:00:00,124.24,262.16,17.81,7.75,21.81,NA,NA,1.69,20.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-19 00:00:00,86.52,183.72,10.76,3.37,11.09,NA,NA,1.34,22.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-20 00:00:00,82.64,167.14,13.34,0.64,11.91,NA,NA,1.35,14.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-21 00:00:00,126.79,243.80,33.26,57.04,55.43,NA,NA,1.70,14.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-22 00:00:00,66.88,134.13,26.56,60.83,87.39,NA,NA,1.13,20.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-23 00:00:00,96.10,201.54,80.04,85.23,145.59,NA,NA,1.69,19.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-24 00:00:00,99.57,240.39,175.27,95.02,222.59,NA,NA,2.01,14.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-25 00:00:00,90.16,173.92,106.77,73.42,170.01,NA,NA,1.44,16.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-26 00:00:00,94.92,185.51,78.50,66.58,145.10,NA,NA,1.41,18.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-27 00:00:00,108.59,258.29,111.18,118.04,164.88,NA,NA,2.71,16.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-28 00:00:00,75.23,187.76,112.45,104.71,132.48,NA,NA,1.92,24.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-29 00:00:00,94.06,214.05,162.54,96.03,231.29,NA,NA,2.14,16.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-30 00:00:00,128.89,273.32,195.29,110.50,235.29,NA,NA,2.47,18.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-03-31 00:00:00,128.17,252.09,118.51,96.45,194.92,NA,NA,2.10,30.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-01 00:00:00,67.64,141.53,64.08,76.10,135.55,NA,NA,1.30,24.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-02 00:00:00,110.00,218.43,144.11,108.84,240.62,NA,NA,1.96,25.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-03 00:00:00,91.56,186.20,60.28,91.25,127.74,NA,NA,1.87,20.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-04 00:00:00,84.77,188.69,142.63,96.33,218.26,NA,NA,1.71,18.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-05 00:00:00,108.65,205.64,119.78,101.48,198.31,NA,NA,1.88,16.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-06 00:00:00,120.13,230.12,166.01,110.81,236.86,NA,NA,2.08,18.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-07 00:00:00,118.20,225.06,163.65,108.98,239.13,NA,NA,2.03,20.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-08 00:00:00,104.63,219.65,183.94,115.14,259.96,NA,NA,2.41,19.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-09 00:00:00,106.77,273.01,129.04,89.45,178.00,NA,NA,2.53,16.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-10 00:00:00,87.01,180.54,76.34,43.56,119.90,NA,NA,1.75,17.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-11 00:00:00,84.23,183.76,81.65,46.58,128.21,NA,NA,1.97,16.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-12 00:00:00,77.94,179.75,88.64,43.51,132.17,NA,NA,2.02,12.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-13 00:00:00,98.32,223.87,119.72,44.93,164.65,NA,NA,2.19,12.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-14 00:00:00,67.19,186.87,31.98,31.95,63.92,NA,NA,1.40,20.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-15 00:00:00,64.46,140.08,27.27,38.12,65.39,NA,NA,1.37,22.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-16 00:00:00,86.67,188.63,79.34,45.24,124.59,NA,NA,1.91,22.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-17 00:00:00,96.38,199.75,88.41,52.44,140.84,NA,NA,2.15,22.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-18 00:00:00,95.91,220.12,133.19,58.11,191.29,NA,NA,2.55,27.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-19 00:00:00,116.43,248.56,103.62,42.30,143.55,NA,NA,1.93,15.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-20 00:00:00,93.73,192.02,45.83,32.02,77.85,NA,NA,1.55,14.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-21 00:00:00,95.82,251.69,97.70,32.97,130.69,NA,NA,1.76,11.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-22 00:00:00,52.84,127.07,46.72,35.66,82.37,NA,NA,1.32,15.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-23 00:00:00,117.17,210.74,112.79,44.67,157.45,NA,NA,2.11,16.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-24 00:00:00,123.99,230.62,57.06,38.33,95.40,NA,NA,1.63,19.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-25 00:00:00,86.81,191.66,19.88,31.69,51.58,NA,NA,1.10,23.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-26 00:00:00,66.55,194.33,76.66,39.65,110.18,NA,NA,1.67,18.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-27 00:00:00,170.39,237.55,108.29,45.66,153.95,NA,NA,1.77,17.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-28 00:00:00,169.40,255.48,103.40,44.55,147.96,NA,NA,2.12,17.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-29 00:00:00,118.23,183.38,72.32,32.80,105.13,NA,NA,1.76,14.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-04-30 00:00:00,97.98,155.82,84.46,46.03,121.96,NA,NA,1.79,13.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-01 00:00:00,100.57,177.42,66.56,46.64,108.82,NA,NA,2.07,22.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-02 00:00:00,94.65,157.60,15.21,39.80,55.00,NA,NA,1.33,27.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-03 00:00:00,100.61,239.13,13.89,34.62,48.51,NA,NA,1.46,27.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-04 00:00:00,69.49,147.49,13.58,30.40,43.98,NA,NA,1.53,24.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-05 00:00:00,60.00,115.06,28.89,49.41,78.31,NA,NA,1.54,24.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-06 00:00:00,99.35,189.42,27.53,47.73,75.26,NA,NA,1.67,25.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-07 00:00:00,66.65,140.99,76.78,51.95,128.73,NA,NA,1.76,25.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-08 00:00:00,75.28,134.09,18.21,36.60,54.80,NA,NA,1.26,32.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-09 00:00:00,61.69,112.80,10.93,31.81,42.74,NA,NA,1.34,30.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-10 00:00:00,60.31,109.28,13.78,32.54,46.32,NA,NA,1.19,25.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-11 00:00:00,55.07,115.35,13.38,33.55,46.93,NA,NA,1.29,26.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-12 00:00:00,62.02,135.77,13.07,31.54,44.61,NA,NA,1.22,27.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-13 00:00:00,63.45,152.56,19.79,35.71,55.51,NA,NA,1.43,26.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-14 00:00:00,80.74,180.61,81.13,42.42,123.53,NA,NA,1.84,18.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-15 00:00:00,80.53,192.15,99.94,36.32,136.27,NA,NA,1.62,12.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-16 00:00:00,80.86,249.63,28.07,23.93,52.00,NA,NA,1.01,13.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-17 00:00:00,66.67,161.31,13.79,24.31,38.09,NA,NA,1.02,20.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-18 00:00:00,78.41,197.47,18.12,28.31,46.44,NA,NA,1.70,20.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-19 00:00:00,84.28,257.26,17.82,26.45,44.27,NA,NA,2.11,16.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-20 00:00:00,88.79,311.72,21.19,24.54,45.73,NA,NA,2.01,13.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-21 00:00:00,84.41,317.95,22.65,22.59,45.23,NA,NA,1.52,12.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-22 00:00:00,62.00,191.13,23.89,24.68,48.57,NA,NA,1.75,19.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-23 00:00:00,31.39,94.23,11.05,20.17,31.22,NA,NA,1.93,19.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-24 00:00:00,32.79,73.56,17.57,23.85,41.42,NA,NA,2.01,18.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-05-25 00:00:00,60.04,141.94,35.90,31.50,67.40,NA,NA,2.68,19.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
